COMPENSATION_ID,PERIOD_START,PERIOD_END,LOBBYIST_ID,COMPENSATION_AMOUNT,CLIENT_ID,CREATED_DATE
808,2012-01-01,2012-06-30,7782,24000,12057,2012-08-23
809,2012-01-01,2012-06-30,5565,10000,11734,2012-08-23
810,2012-01-01,2012-06-30,5565,10000,11733,2012-08-23
811,2012-01-01,2012-06-30,5931,4000,12666,2012-08-23
815,2012-01-01,2012-06-30,7082,14000,14302,2012-08-23
816,2012-01-01,2012-06-30,7082,18000,12887,2012-08-23
817,2012-01-01,2012-06-30,5909,2000,12638,2012-08-23
818,2012-01-01,2012-06-30,5822,2000,12450,2012-08-23
819,2012-01-01,2012-06-30,7263,5600,12433,2012-08-23
821,2012-01-01,2012-06-30,5872,1000,12576,2012-08-23
822,2012-01-01,2012-06-30,5872,1000,12574,2012-08-23
823,2012-01-01,2012-06-30,5872,1000,12573,2012-08-23
824,2012-01-01,2012-06-30,5665,6000,12079,2012-08-23
825,2012-01-01,2012-06-30,5728,350,12200,2012-08-23
841,2012-01-01,2012-06-30,5624,12000,11900,2012-08-24
843,2012-01-01,2012-06-30,5559,10,11724,2012-08-24
845,2012-01-01,2012-06-30,6034,12593,12918,2012-08-24
846,2012-01-01,2012-06-30,8542,12593,12918,2012-08-24
847,2012-01-01,2012-06-30,8542,2500,12917,2012-08-24
852,2012-01-01,2012-06-30,6979,3119,14216,2012-08-24
860,2012-01-01,2012-06-30,6925,2596,14164,2012-08-24
861,2012-01-01,2012-06-30,5670,55,12084,2012-08-24
862,2012-01-01,2012-06-30,8544,14994,12493,2012-08-24
863,2012-01-01,2012-06-30,8544,49589,12494,2012-08-24
864,2012-01-01,2012-06-30,8544,41384,12495,2012-08-24
865,2012-01-01,2012-06-30,8544,24166,12489,2012-08-24
866,2012-01-01,2012-06-30,8544,65446,12490,2012-08-24
868,2012-01-01,2012-06-30,8544,11808,14283,2012-08-24
869,2012-01-01,2012-06-30,8544,3500,14284,2012-08-24
870,2012-01-01,2012-06-30,8544,8508,14285,2012-08-24
871,2012-01-01,2012-06-30,8544,2000,14286,2012-08-24
872,2012-01-01,2012-06-30,8544,15000,14287,2012-08-24
877,2012-01-01,2012-06-30,5938,400,12698,2012-08-24
878,2012-01-01,2012-06-30,5938,1000,12699,2012-08-24
884,2012-01-01,2012-06-30,5938,3650,12692,2012-08-24
886,2012-01-01,2012-06-30,7602,30000,12363,2012-08-24
887,2012-01-01,2012-06-30,7602,30000,14224,2012-08-24
888,2012-01-01,2012-06-30,7602,12000,12351,2012-08-24
889,2012-01-01,2012-06-30,7602,120000,12354,2012-08-24
890,2012-01-01,2012-06-30,7602,60000,12353,2012-08-24
891,2012-01-01,2012-06-30,7602,39000,12359,2012-08-24
892,2012-01-01,2012-06-30,7602,36000,12352,2012-08-24
893,2012-01-01,2012-06-30,7602,30000,14282,2012-08-24
894,2012-01-01,2012-06-30,7602,60000,12355,2012-08-24
895,2012-01-01,2012-06-30,7602,33000,12356,2012-08-24
896,2012-01-01,2012-06-30,7602,30000,12362,2012-08-24
897,2012-01-01,2012-06-30,7602,14000,14181,2012-08-24
898,2012-01-01,2012-06-30,7602,20500,12364,2012-08-24
899,2012-01-01,2012-06-30,7602,25000,12361,2012-08-24
900,2012-01-01,2012-06-30,8546,5741,14922,2012-08-24
901,2012-01-01,2012-06-30,8546,500,15121,2012-08-24
902,2012-01-01,2012-06-30,5759,4000,12266,2012-08-24
903,2012-01-01,2012-06-30,5759,2000,12264,2012-08-24
904,2012-01-01,2012-06-30,5759,4000,12259,2012-08-24
906,2012-01-01,2012-06-30,5759,7000,12258,2012-08-24
910,2012-01-01,2012-06-30,6981,1000,11792,2012-08-24
912,2012-01-01,2012-06-30,6981,1000,11791,2012-08-24
921,2012-01-01,2012-06-30,8223,1500,13125,2012-08-24
922,2012-01-01,2012-06-30,8223,4000,13132,2012-08-24
923,2012-01-01,2012-06-30,8223,500,13130,2012-08-24
924,2012-01-01,2012-06-30,8223,10000,13131,2012-08-24
925,2012-01-01,2012-06-30,8223,4000,13126,2012-08-24
926,2012-01-01,2012-06-30,8223,2000,13128,2012-08-24
928,2012-01-01,2012-06-30,8223,1000,13127,2012-08-24
929,2012-01-01,2012-06-30,8223,5000,13133,2012-08-24
930,2012-01-01,2012-06-30,8223,19000,13135,2012-08-24
931,2012-01-01,2012-06-30,6117,1000,13093,2012-08-24
932,2012-01-01,2012-06-30,5743,2000,12232,2012-08-24
941,2012-01-01,2012-06-30,8581,120000,12354,2012-08-27
942,2012-01-01,2012-06-30,8581,14000,14181,2012-08-27
943,2012-01-01,2012-06-30,8581,60000,12353,2012-08-27
944,2012-01-01,2012-06-30,8581,12000,12351,2012-08-27
945,2012-01-01,2012-06-30,8581,30000,12363,2012-08-27
946,2012-01-01,2012-06-30,8581,30000,14282,2012-08-27
947,2012-01-01,2012-06-30,8581,60000,12355,2012-08-27
948,2012-01-01,2012-06-30,8581,30000,12362,2012-08-27
949,2012-01-01,2012-06-30,8581,30000,14224,2012-08-27
950,2012-01-01,2012-06-30,8581,20500,12364,2012-08-27
951,2012-01-01,2012-06-30,8581,25000,12361,2012-08-27
952,2012-01-01,2012-06-30,8581,36000,12352,2012-08-27
953,2012-01-01,2012-06-30,8581,39000,12359,2012-08-27
954,2012-01-01,2012-06-30,6998,5000,11656,2012-08-27
955,2012-01-01,2012-06-30,6998,4000,11657,2012-08-27
956,2012-01-01,2012-06-30,6998,18000,11647,2012-08-27
957,2012-01-01,2012-06-30,6998,9000,11649,2012-08-27
960,2012-01-01,2012-06-30,6998,10000,11652,2012-08-27
961,2012-01-01,2012-06-30,6998,10000,11648,2012-08-27
962,2012-01-01,2012-06-30,6998,14000,11646,2012-08-27
963,2012-01-01,2012-06-30,6998,14000,11650,2012-08-27
964,2012-01-01,2012-06-30,6998,8000,11653,2012-08-27
965,2012-01-01,2012-06-30,6998,14000,11655,2012-08-27
966,2012-01-01,2012-06-30,8582,5000,11656,2012-08-27
967,2012-01-01,2012-06-30,8582,10000,11652,2012-08-27
968,2012-01-01,2012-06-30,8582,18000,11647,2012-08-27
969,2012-01-01,2012-06-30,8582,14000,11655,2012-08-27
970,2012-01-01,2012-06-30,8582,14000,11646,2012-08-27
971,2012-01-01,2012-06-30,8582,8000,11653,2012-08-27
972,2012-01-01,2012-06-30,8582,14000,11650,2012-08-27
974,2012-01-01,2012-06-30,8582,10000,11648,2012-08-27
975,2012-01-01,2012-06-30,8582,4000,11657,2012-08-27
977,2012-01-01,2012-06-30,8582,9000,11649,2012-08-27
978,2012-01-01,2012-06-30,8583,14000,11646,2012-08-27
979,2012-01-01,2012-06-30,8583,18000,11647,2012-08-27
980,2012-01-01,2012-06-30,8583,10000,11648,2012-08-27
981,2012-01-01,2012-06-30,8583,9000,11649,2012-08-27
982,2012-01-01,2012-06-30,8583,14000,11650,2012-08-27
984,2012-01-01,2012-06-30,8583,10000,11652,2012-08-27
985,2012-01-01,2012-06-30,8583,8000,11653,2012-08-27
987,2012-01-01,2012-06-30,8583,14000,11655,2012-08-27
988,2012-01-01,2012-06-30,8583,5000,11656,2012-08-27
989,2012-01-01,2012-06-30,8583,4000,11657,2012-08-27
990,2012-01-01,2012-06-30,8583,1000,15141,2012-08-27
991,2012-01-01,2012-06-30,8583,1200,15142,2012-08-27
992,2012-01-01,2012-06-30,8584,1200,13156,2012-08-27
993,2012-01-01,2012-06-30,8587,9042,14325,2012-08-27
994,2012-01-01,2012-06-30,8587,1053,11914,2012-08-27
995,2012-01-01,2012-06-30,8587,10000,15143,2012-08-27
996,2012-01-01,2012-06-30,8587,6000,14322,2012-08-27
997,2012-01-01,2012-06-30,8587,5000,14324,2012-08-27
999,2012-01-01,2012-06-30,7754,500,12130,2012-08-27
1000,2012-01-01,2012-06-30,7754,500,14775,2012-08-27
1001,2012-01-01,2012-06-30,7754,500,14776,2012-08-27
1002,2012-01-01,2012-06-30,7754,500,14777,2012-08-27
1003,2012-01-01,2012-06-30,7754,500,14778,2012-08-27
1004,2012-01-01,2012-06-30,7754,500,14779,2012-08-27
1005,2012-01-01,2012-06-30,7754,500,14780,2012-08-27
1006,2012-01-01,2012-06-30,7754,500,14781,2012-08-27
1007,2012-01-01,2012-06-30,7754,500,14782,2012-08-27
1008,2012-01-01,2012-06-30,7754,500,14783,2012-08-27
1009,2012-01-01,2012-06-30,7754,500,14784,2012-08-27
1010,2012-01-01,2012-06-30,7754,500,14785,2012-08-27
1011,2012-01-01,2012-06-30,7754,500,14786,2012-08-27
1012,2012-01-01,2012-06-30,7754,500,14787,2012-08-27
1013,2012-01-01,2012-06-30,7754,500,14788,2012-08-27
1014,2012-01-01,2012-06-30,7754,500,14789,2012-08-27
1015,2012-01-01,2012-06-30,7754,500,14790,2012-08-27
1016,2012-01-01,2012-06-30,7754,500,14791,2012-08-27
1017,2012-01-01,2012-06-30,7754,500,14792,2012-08-27
1018,2012-01-01,2012-06-30,7754,500,14793,2012-08-27
1019,2012-01-01,2012-06-30,7754,500,14794,2012-08-27
1020,2012-01-01,2012-06-30,7754,500,14795,2012-08-27
1021,2012-01-01,2012-06-30,7754,500,14797,2012-08-27
1022,2012-01-01,2012-06-30,7754,500,14798,2012-08-27
1023,2012-01-01,2012-06-30,7754,500,14799,2012-08-27
1024,2012-01-01,2012-06-30,7754,500,14800,2012-08-27
1025,2012-01-01,2012-06-30,7561,5000,12180,2012-08-27
1026,2012-01-01,2012-06-30,7561,3501,12181,2012-08-27
1027,2012-01-01,2012-06-30,7561,9042,14321,2012-08-27
1028,2012-01-01,2012-06-30,7561,10000,14304,2012-08-27
1029,2012-01-01,2012-06-30,7561,5000,14324,2012-08-27
1030,2012-01-01,2012-06-30,7561,1144,14303,2012-08-27
1031,2012-01-01,2012-06-30,7561,5000,14661,2012-08-27
1032,2012-01-01,2012-06-30,5514,5000,11594,2012-08-27
1033,2012-01-01,2012-06-30,5514,5000,11592,2012-08-27
1034,2012-01-01,2012-06-30,5514,2000,11600,2012-08-27
1035,2012-01-01,2012-06-30,5514,2000,11601,2012-08-27
1036,2012-01-01,2012-06-30,5514,7500,11586,2012-08-27
1037,2012-01-01,2012-06-30,5514,6000,11587,2012-08-27
1038,2012-01-01,2012-06-30,5514,6000,11598,2012-08-27
1039,2012-01-01,2012-06-30,5514,10000,11593,2012-08-27
1040,2012-01-01,2012-06-30,5514,2000,11588,2012-08-27
1041,2012-01-01,2012-06-30,5514,2500,11597,2012-08-27
1042,2012-01-01,2012-06-30,5514,10000,11589,2012-08-27
1043,2012-01-01,2012-06-30,5514,10000,11590,2012-08-27
1044,2012-01-01,2012-06-30,5514,12500,11595,2012-08-27
1045,2012-01-01,2012-06-30,5514,10000,11599,2012-08-27
1046,2012-01-01,2012-06-30,5514,2000,11596,2012-08-27
1047,2012-01-01,2012-06-30,8601,10000,11593,2012-08-27
1048,2012-01-01,2012-06-30,8601,5000,11592,2012-08-27
1049,2012-01-01,2012-06-30,8601,7500,11586,2012-08-27
1050,2012-01-01,2012-06-30,8601,6000,11598,2012-08-27
1051,2012-01-01,2012-06-30,8601,2000,11600,2012-08-27
1052,2012-01-01,2012-06-30,8601,10000,11599,2012-08-27
1053,2012-01-01,2012-06-30,8601,2500,11597,2012-08-27
1054,2012-01-01,2012-06-30,8601,6000,11587,2012-08-27
1055,2012-01-01,2012-06-30,8601,2000,11588,2012-08-27
1056,2012-01-01,2012-06-30,8601,5000,11594,2012-08-27
1057,2012-01-01,2012-06-30,8601,10000,11590,2012-08-27
1058,2012-01-01,2012-06-30,8601,12500,11595,2012-08-27
1060,2012-01-01,2012-06-30,8601,2000,11601,2012-08-27
1061,2012-01-01,2012-06-30,8601,10000,11589,2012-08-27
1062,2012-01-01,2012-06-30,5793,10500,12411,2012-08-27
1063,2012-01-01,2012-06-30,5793,33000,12406,2012-08-27
1064,2012-01-01,2012-06-30,5793,3000,12413,2012-08-27
1065,2012-01-01,2012-06-30,5793,2250,12414,2012-08-27
1066,2012-01-01,2012-06-30,5793,11375,12418,2012-08-27
1067,2012-01-01,2012-06-30,5793,7500,12415,2012-08-27
1068,2012-01-01,2012-06-30,5793,3750,12417,2012-08-27
1069,2012-01-01,2012-06-30,5793,4500,12416,2012-08-27
1070,2012-01-01,2012-06-30,8602,33000,12406,2012-08-27
1071,2012-01-01,2012-06-30,8602,3000,12413,2012-08-27
1072,2012-01-01,2012-06-30,8602,10500,12411,2012-08-27
1073,2012-01-01,2012-06-30,6143,12000,13146,2012-08-27
1081,2012-01-01,2012-06-30,8603,6655,11756,2012-08-27
1082,2012-01-01,2012-06-30,8603,10743,11757,2012-08-27
1083,2012-01-01,2012-06-30,8603,19482,11758,2012-08-27
1084,2012-01-01,2012-06-30,8603,6313,11752,2012-08-27
1085,2012-01-01,2012-06-30,8603,23843,11753,2012-08-27
1087,2012-01-01,2012-06-30,8603,7369,14283,2012-08-27
1088,2012-01-01,2012-06-30,8603,2422,14284,2012-08-27
1089,2012-01-01,2012-06-30,8603,3621,14285,2012-08-27
1090,2012-01-01,2012-06-30,8603,3723,14286,2012-08-27
1091,2012-01-01,2012-06-30,8603,18868,14287,2012-08-27
1092,2012-01-01,2012-06-30,5959,21000,12761,2012-08-27
1094,2012-01-01,2012-06-30,5745,1800,12236,2012-08-27
1095,2012-01-01,2012-06-30,5745,9000,12237,2012-08-27
1096,2012-01-01,2012-06-30,5745,7200,12234,2012-08-27
1098,2012-01-01,2012-06-30,8604,7200,12234,2012-08-27
1099,2012-01-01,2012-06-30,8604,1800,12236,2012-08-27
1100,2012-01-01,2012-06-30,8604,9000,12237,2012-08-27
1101,2012-01-01,2012-06-30,8621,12593,12918,2012-08-28
1102,2012-01-01,2012-06-30,8222,10000,11885,2012-08-28
1103,2012-01-01,2012-06-30,8222,15000,11879,2012-08-28
1104,2012-01-01,2012-06-30,8222,5000,11882,2012-08-28
1105,2012-01-01,2012-06-30,8222,10000,11880,2012-08-28
1106,2012-01-01,2012-06-30,8222,10000,11881,2012-08-28
1107,2012-01-01,2012-06-30,8222,10000,11886,2012-08-28
1108,2012-01-01,2012-06-30,8222,15000,11876,2012-08-28
1109,2012-01-01,2012-06-30,8222,20000,11883,2012-08-28
1110,2012-01-01,2012-06-30,8222,20000,11884,2012-08-28
1111,2012-01-01,2012-06-30,8222,10000,11877,2012-08-28
1112,2012-01-01,2012-06-30,8222,20000,11878,2012-08-28
1113,2012-01-01,2012-06-30,8622,15000,11876,2012-08-28
1114,2012-01-01,2012-06-30,8622,20000,11883,2012-08-28
1115,2012-01-01,2012-06-30,8622,10000,11885,2012-08-28
1116,2012-01-01,2012-06-30,8622,15000,11879,2012-08-28
1117,2012-01-01,2012-06-30,8622,10000,11881,2012-08-28
1118,2012-01-01,2012-06-30,8622,10000,11880,2012-08-28
1119,2012-01-01,2012-06-30,8622,20000,11878,2012-08-28
1120,2012-01-01,2012-06-30,8622,20000,11884,2012-08-28
1121,2012-01-01,2012-06-30,8622,5000,11882,2012-08-28
1122,2012-01-01,2012-06-30,8622,10000,11877,2012-08-28
1123,2012-01-01,2012-06-30,8622,10000,11886,2012-08-28
1124,2012-01-01,2012-06-30,8623,15000,11876,2012-08-28
1125,2012-01-01,2012-06-30,8623,10000,11877,2012-08-28
1126,2012-01-01,2012-06-30,8623,20000,11878,2012-08-28
1127,2012-01-01,2012-06-30,8623,15000,11879,2012-08-28
1128,2012-01-01,2012-06-30,8623,10000,11880,2012-08-28
1129,2012-01-01,2012-06-30,8623,10000,11881,2012-08-28
1130,2012-01-01,2012-06-30,8623,5000,11882,2012-08-28
1131,2012-01-01,2012-06-30,8623,20000,11883,2012-08-28
1132,2012-01-01,2012-06-30,8623,20000,11884,2012-08-28
1133,2012-01-01,2012-06-30,8623,10000,11885,2012-08-28
1134,2012-01-01,2012-06-30,8623,10000,11886,2012-08-28
1135,2012-01-01,2012-06-30,5684,30000,12112,2012-08-28
1136,2012-01-01,2012-06-30,5684,30000,12113,2012-08-28
1137,2012-01-01,2012-06-30,5684,30000,12114,2012-08-28
1138,2012-01-01,2012-06-30,8321,1100,12904,2012-08-28
1139,2012-01-01,2012-06-30,8321,100,12902,2012-08-28
1140,2012-01-01,2012-06-30,8321,1400,12900,2012-08-28
1141,2012-01-01,2012-06-30,8321,1600,12893,2012-08-28
1142,2012-01-01,2012-06-30,8321,9500,12895,2012-08-28
1146,2012-01-01,2012-06-30,8321,10750,12901,2012-08-28
1147,2012-01-01,2012-06-30,8321,3200,12907,2012-08-28
1149,2012-01-01,2012-06-30,8321,7500,12903,2012-08-28
1150,2012-01-01,2012-06-30,8321,600,12899,2012-08-28
1152,2012-01-01,2012-06-30,8321,125,14445,2012-08-28
1153,2012-01-01,2012-06-30,8321,4000,12897,2012-08-28
1154,2012-01-01,2012-06-30,7757,500,12309,2012-08-28
1155,2012-01-01,2012-06-30,7757,3000,12324,2012-08-28
1156,2012-01-01,2012-06-30,7757,500,12311,2012-08-28
1158,2012-01-01,2012-06-30,7757,500,14801,2012-08-28
1159,2012-01-01,2012-06-30,7757,2000,12320,2012-08-28
1160,2012-01-01,2012-06-30,7757,1000,12299,2012-08-28
1162,2012-01-01,2012-06-30,7757,10000,12304,2012-08-28
1164,2012-01-01,2012-06-30,7757,500,14802,2012-08-28
1165,2012-01-01,2012-06-30,7757,2000,12313,2012-08-28
1167,2012-01-01,2012-06-30,7757,1000,12328,2012-08-28
1168,2012-01-01,2012-06-30,7757,6000,12329,2012-08-28
1172,2012-01-01,2012-06-30,7757,2000,12331,2012-08-28
1173,2012-01-01,2012-06-30,7757,5000,12314,2012-08-28
1174,2012-01-01,2012-06-30,7757,2000,12317,2012-08-28
1175,2012-01-01,2012-06-30,7757,5000,12310,2012-08-28
1176,2012-01-01,2012-06-30,7757,1000,12332,2012-08-28
1177,2012-01-01,2012-06-30,7757,1000,14807,2012-08-28
1179,2012-01-01,2012-06-30,7757,1000,12301,2012-08-28
1181,2012-01-01,2012-06-30,7757,10000,12333,2012-08-28
1182,2012-01-01,2012-06-30,7757,1000,12302,2012-08-28
1183,2012-01-01,2012-06-30,7757,1000,12334,2012-08-28
1184,2012-01-01,2012-06-30,7757,1000,12336,2012-08-28
1185,2012-01-01,2012-06-30,7757,1000,12338,2012-08-28
1186,2012-01-01,2012-06-30,7757,2000,12339,2012-08-28
1187,2012-01-01,2012-06-30,7757,2000,14803,2012-08-28
1188,2012-01-01,2012-06-30,7757,5000,12308,2012-08-28
1190,2012-01-01,2012-06-30,7757,2000,12307,2012-08-28
1191,2012-01-01,2012-06-30,7757,1000,12318,2012-08-28
1192,2012-01-01,2012-06-30,7757,500,12315,2012-08-28
1196,2012-01-01,2012-06-30,7757,5000,12305,2012-08-28
1199,2012-01-01,2012-06-30,8641,1000,12332,2012-08-28
1200,2012-01-01,2012-06-30,8641,1000,12328,2012-08-28
1204,2012-01-01,2012-06-30,8641,1000,12334,2012-08-28
1205,2012-01-01,2012-06-30,8641,1000,12299,2012-08-28
1207,2012-01-01,2012-06-30,8641,2000,12331,2012-08-28
1208,2012-01-01,2012-06-30,8641,1000,14807,2012-08-28
1209,2012-01-01,2012-06-30,8641,1000,12338,2012-08-28
1210,2012-01-01,2012-06-30,8641,500,12309,2012-08-28
1211,2012-01-01,2012-06-30,8641,500,14801,2012-08-28
1213,2012-01-01,2012-06-30,8641,2000,12317,2012-08-28
1216,2012-01-01,2012-06-30,8641,5000,12308,2012-08-28
1217,2012-01-01,2012-06-30,8641,5000,12305,2012-08-28
1218,2012-01-01,2012-06-30,8641,5000,12314,2012-08-28
1221,2012-01-01,2012-06-30,8641,1000,12318,2012-08-28
1222,2012-01-01,2012-06-30,8641,1000,12336,2012-08-28
1223,2012-01-01,2012-06-30,8641,500,12315,2012-08-28
1224,2012-01-01,2012-06-30,8641,2000,12307,2012-08-28
1225,2012-01-01,2012-06-30,8641,2000,12313,2012-08-28
1226,2012-01-01,2012-06-30,8641,2000,12320,2012-08-28
1227,2012-01-01,2012-06-30,8641,1000,12301,2012-08-28
1228,2012-01-01,2012-06-30,8641,10000,12304,2012-08-28
1230,2012-01-01,2012-06-30,8641,2000,12339,2012-08-28
1231,2012-01-01,2012-06-30,8641,2000,14803,2012-08-28
1232,2012-01-01,2012-06-30,8641,1000,12302,2012-08-28
1234,2012-01-01,2012-06-30,8641,500,14802,2012-08-28
1235,2012-01-01,2012-06-30,8641,500,12311,2012-08-28
1236,2012-01-01,2012-06-30,8641,3000,12324,2012-08-28
1248,2012-01-01,2012-06-30,5783,15000,12369,2012-08-28
1249,2012-01-01,2012-06-30,5783,5000,12368,2012-08-28
1250,2012-01-01,2012-06-30,5783,5000,12371,2012-08-28
1251,2012-01-01,2012-06-30,5783,10000,12367,2012-08-28
1252,2012-01-01,2012-06-30,5783,2500,12376,2012-08-28
1253,2012-01-01,2012-06-30,5783,5000,12381,2012-08-28
1254,2012-01-01,2012-06-30,5783,2500,12379,2012-08-28
1255,2012-01-01,2012-06-30,5783,10000,12372,2012-08-28
1256,2012-01-01,2012-06-30,5783,5000,12373,2012-08-28
1257,2012-01-01,2012-06-30,5783,5000,12377,2012-08-28
1258,2012-01-01,2012-06-30,5783,1500,12370,2012-08-28
1259,2012-01-01,2012-06-30,5783,2500,12378,2012-08-28
1260,2012-01-01,2012-06-30,5783,3000,12375,2012-08-28
1261,2012-01-01,2012-06-30,5783,3000,12374,2012-08-28
1262,2012-01-01,2012-06-30,8301,50000,11567,2012-08-28
1263,2012-01-01,2012-06-30,8301,37500,11560,2012-08-28
1264,2012-01-01,2012-06-30,8301,36000,11564,2012-08-28
1265,2012-01-01,2012-06-30,8301,37500,11568,2012-08-28
1266,2012-01-01,2012-06-30,8301,40002,11563,2012-08-28
1267,2012-01-01,2012-06-30,8301,24000,11571,2012-08-28
1268,2012-01-01,2012-06-30,8301,30000,11565,2012-08-28
1269,2012-01-01,2012-06-30,8301,30000,11566,2012-08-28
1270,2012-01-01,2012-06-30,8301,15000,11561,2012-08-28
1271,2012-01-01,2012-06-30,8301,25000,11569,2012-08-28
1272,2012-01-01,2012-06-30,8301,25000,14220,2012-08-28
1273,2012-01-01,2012-06-30,8301,27500,11559,2012-08-28
1274,2012-01-01,2012-06-30,8301,25000,11570,2012-08-28
1275,2012-01-01,2012-06-30,5648,30000,12042,2012-08-28
1276,2012-01-01,2012-06-30,5648,6000,12043,2012-08-28
1277,2012-01-01,2012-06-30,5648,50000,12040,2012-08-28
1278,2012-01-01,2012-06-30,5648,30000,12044,2012-08-28
1279,2012-01-01,2012-06-30,5648,15000,12041,2012-08-28
1280,2012-01-01,2012-06-30,7065,5000,14225,2012-08-28
1281,2012-01-01,2012-06-30,7065,15000,13101,2012-08-28
1282,2012-01-01,2012-06-30,7065,5000,13105,2012-08-28
1283,2012-01-01,2012-06-30,7065,5000,13102,2012-08-28
1284,2012-01-01,2012-06-30,7065,30000,13099,2012-08-28
1286,2012-01-01,2012-06-30,7065,2000,13100,2012-08-28
1288,2012-01-01,2012-06-30,5974,6088,12793,2012-08-28
1289,2012-01-01,2012-06-30,5974,32488,12794,2012-08-28
1293,2012-01-01,2012-06-30,6079,545,12992,2012-08-28
1294,2012-01-01,2012-06-30,6079,3370,12991,2012-08-28
1295,2012-01-01,2012-06-30,6079,1500,12998,2012-08-28
1296,2012-01-01,2012-06-30,6079,3000,12990,2012-08-28
1299,2012-01-01,2012-06-30,8662,6000,12043,2012-08-28
1300,2012-01-01,2012-06-30,8662,50000,12040,2012-08-28
1301,2012-01-01,2012-06-30,8662,30000,12044,2012-08-28
1302,2012-01-01,2012-06-30,8662,30000,12042,2012-08-28
1303,2012-01-01,2012-06-30,8662,15000,12041,2012-08-28
1360,2012-01-01,2012-06-30,5871,10000,12571,2012-08-29
1361,2012-01-01,2012-06-30,7759,10000,12705,2012-08-29
1362,2012-01-01,2012-06-30,7759,22000,12713,2012-08-29
1363,2012-01-01,2012-06-30,7759,12000,12707,2012-08-29
1364,2012-01-01,2012-06-30,7759,6000,12711,2012-08-29
1365,2012-01-01,2012-06-30,7759,7000,12708,2012-08-29
1366,2012-01-01,2012-06-30,7759,3000,12716,2012-08-29
1367,2012-01-01,2012-06-30,7759,10000,12714,2012-08-29
1368,2012-01-01,2012-06-30,7759,21000,12712,2012-08-29
1369,2012-01-01,2012-06-30,7759,8000,12709,2012-08-29
1376,2012-01-01,2012-06-30,8681,30,11919,2012-08-29
1377,2012-01-01,2012-06-30,8681,9000,11911,2012-08-29
1378,2012-01-01,2012-06-30,8681,3000,11915,2012-08-29
1379,2012-01-01,2012-06-30,8681,2000,11916,2012-08-29
1380,2012-01-01,2012-06-30,8681,5000,11912,2012-08-29
1381,2012-01-01,2012-06-30,8681,1000,11914,2012-08-29
1382,2012-01-01,2012-06-30,8681,4000,11583,2012-08-29
1389,2012-01-01,2012-06-30,7762,12000,12132,2012-08-29
1390,2012-01-01,2012-06-30,7762,9000,12131,2012-08-29
1391,2012-01-01,2012-06-30,7706,10235,12462,2012-08-29
1392,2012-01-01,2012-06-30,7706,417,12467,2012-08-29
1394,2012-01-01,2012-06-30,7706,100,14746,2012-08-29
1396,2012-01-01,2012-06-30,7706,581,14745,2012-08-29
1397,2012-01-01,2012-06-30,7706,10018,12465,2012-08-29
1401,2012-01-01,2012-06-30,8224,3500,12807,2012-08-29
1402,2012-01-01,2012-06-30,8224,3000,12805,2012-08-29
1403,2012-01-01,2012-06-30,8224,1300,12806,2012-08-29
1404,2012-01-01,2012-06-30,8224,8000,12808,2012-08-29
1405,2012-01-01,2012-06-30,8224,2500,12809,2012-08-29
1406,2012-01-01,2012-06-30,8224,1000,12812,2012-08-29
1407,2012-01-01,2012-06-30,5980,50000,12804,2012-08-29
1408,2012-01-01,2012-06-30,5983,15000,12817,2012-08-29
1409,2012-01-01,2012-06-30,6069,1000,12975,2012-08-29
1410,2012-01-01,2012-06-30,6069,3000,12974,2012-08-29
1411,2012-01-01,2012-06-30,6069,3000,12977,2012-08-29
1412,2012-01-01,2012-06-30,6069,3000,12972,2012-08-29
1413,2012-01-01,2012-06-30,6069,3000,12976,2012-08-29
1414,2012-01-01,2012-06-30,6069,3000,12979,2012-08-29
1415,2012-01-01,2012-06-30,6069,3000,12973,2012-08-29
1416,2012-01-01,2012-06-30,6069,1000,12978,2012-08-29
1417,2012-01-01,2012-06-30,8701,3000,12976,2012-08-29
