EXPENDITURE_ID,PERIOD_START,PERIOD_END,LOBBYIST_ID,ACTION,AMOUNT,EXPENDITURE_DATE,PURPOSE,RECIPIENT,CLIENT_ID,CREATED_DATE
580,2012-01-01,2012-06-30,8788,"Community and Aldermanic Outreach and education",3500,2012-01-05,"Reimbursed expenses for community outreach and education","Serafing and Associates, Inc  409 W Huron St., Ste. 600 Chicago, IL  60654  communications firm",12205,2012-09-04
581,2012-01-01,2012-06-30,8788,"Community and Aldermanic Outreach and education",1508,2012-06-05,"Reimbursed expenses for community outreach and education","Serafin and Associates, Inc 409 W Huron St., Ste. 600 Chicago, IL 60654 communications firm",12205,2012-09-04
582,2012-01-01,2012-06-30,8788,"Community and Aldermanic Outreach and education",849,2012-06-05,"Reimbursed expenses for community outreach and education","Serafin and Associates, Inc 409 W Huron St., Ste. 600 Chicago, IL 60654 communications firm",12205,2012-09-04
583,2012-01-01,2012-06-30,8790,"General Education of Wal-Mart business in Chicago",1147,2012-04-17,airfare,"American Airlines",12443,2012-09-04
584,2012-01-01,2012-06-30,8790,"General Education of Wal-Mart business in Chicago",417,2012-02-15,lodging,Hyatt,12443,2012-09-04
585,2012-01-01,2012-06-30,8790,"General Education of Wal-Mart business in Chicago",1051,2012-02-15,Airfare,"American Airlines",12443,2012-09-04
601,2012-01-01,2012-06-30,8844,"application for Special Use, 70 E. Garfield",525,2012-01-31,"Filing fee","City of Chicago Dept. of Revenue",12797,2012-09-05
602,2012-01-01,2012-06-30,8845,"application for Special Use, 70 E. Garfield",525,2012-01-31,"Filing fee","City of Chicago Dept. of Revenue",12797,2012-09-05
641,2012-01-01,2012-06-30,5774,"meeting with Office of the Mayor to present interactive digital screen & application",1432,2012-01-31,"travel and meals for self","Bernard Parisot",12298,2012-09-05
642,2012-01-01,2012-06-30,5774,"meeting with Office of the Mayor to present interactive digital screen & application",695,2012-02-29,"travel and meals for self","Bernard Parisot",12298,2012-09-05
643,2012-01-01,2012-06-30,5774,"meeting with Office of the Mayor to present interactive digital screen & application",1346,2012-03-29,"travel and meals for self","Bernard Parisot",12298,2012-09-05
644,2012-01-01,2012-06-30,5774,"meeting with Office of the Mayor to present interactive digital screen & application",1630,2012-05-03,"travel and meals for self","Bernard Parisot",12298,2012-09-05
661,2012-01-01,2012-06-30,9041,"zoning change request",1025,2012-04-11,"zoning application","City of Chicago",15441,2012-09-17
662,2012-01-01,2012-06-30,9041,"zoning change request",320,2012-04-11,"250 ft. search of names of property owners and labels","Property Insight 171 N Clark St.  Chicago, IL  60601",15441,2012-09-17
663,2012-01-01,2012-06-30,9041,"zoning change request",1025,2012-03-06,"application fee to Chicago","City of Chicago",15442,2012-09-17
664,2012-01-01,2012-06-30,9041,"zoning change request",320,2012-03-06,"250 ft. search of names of property owners and labels","Property Insight 171 N Clark St.  Chicago, IL  60601",15442,2012-09-17
665,2012-01-01,2012-06-30,9041,"zoning change request",1025,2012-02-06,"application fee to Chicago","City of Chicago",15443,2012-09-17
666,2012-01-01,2012-06-30,9041,"zoning change request",320,2012-02-06,"250 ft. search of names of property owners and labels","Property Insight 171 N Clark St.  Chicago, IL  60601",15443,2012-09-17
681,2012-07-01,2012-09-30,8861,Administrative,286,2010-09-12,"airfare from Pittsburgh to Chicago Round trip","Southwest Airlines",14881,2012-09-19
701,2012-01-01,2012-06-30,9083,n/a,350,2012-02-02,"lobyist registration fee","Board of Ethics",12234,2012-09-20
702,2012-01-01,2012-06-30,9083,n/a,707,2012-04-03,travel,"airlines, taxicab fares, various",12234,2012-09-20
703,2012-01-01,2012-06-30,9083,n/a,394,2012-02-02,"lobbyist registration and compliance charges","Board of Ethics",12237,2012-09-20
704,2012-01-01,2012-06-30,9083,n/a,607,2012-02-02,travel,"airlines and taxicab fares, various",12237,2012-09-20
705,2012-01-01,2012-06-30,9083,n/a,1330,2012-06-02,travel,"airlines and taxicab fares, various",12237,2012-09-20
706,2012-01-01,2012-06-30,9083,n/a,977,2012-01-02,travel,"Airlines and taxicab fares, various",12237,2012-09-20
707,2012-01-01,2012-06-30,9084,"lobbyist registration",350,2012-02-02,"lobby registration fee","Board of Ethics",12077,2012-09-20
721,2012-07-01,2012-09-30,5974,"Application Fee for Application for Special Use for 3810-46 S. Indiana Ave.",525,2012-08-24,"Application Fee","City of Chicago, Department of Revenue, 121 N. LaSalle St., Chicago, IL 60602",12793,2012-09-24
741,2012-01-01,2012-06-30,9183,"municipal finance",347,2012-06-10,airfare,"United Airlines",11721,2012-09-27
742,2012-01-01,2012-06-30,9183,"municipal finance",592,2012-04-16,airfare,"American Airlines",11721,2012-09-27
743,2012-01-01,2012-06-30,9183,"municipal finance",295,2012-06-18,airfare,"Delta Airlines",11721,2012-09-27
744,2012-01-01,2012-06-30,9196,"General relationship management meeting with specific focus on public finance and gaming opportunities with the City of Chicago",618,2012-02-17,"travel expenses","Continental Airlines",11746,2012-09-27
745,2012-07-01,2012-09-30,8845,"Closing TIF Financing",1292,2012-08-16,"UCC, lien searches","Corporation Service Company",12799,2012-09-27
746,2012-07-01,2012-09-30,8845,"Closing of TIF Financing",500,2012-09-11,"Articles of Amendment","Illinois Secretary of State",12799,2012-09-27
747,2012-07-01,2012-09-30,8845,"Closing of TIF Financing",250,2012-09-11,"Filing Fees","Illinois Secretary of State",12799,2012-09-27
748,2012-01-01,2012-06-30,9198,"meeting with Office of the Mayor to present interactive digital screen & application",700,2012-01-31,"travel and meals for self","Nicolas Clochard-Bossuet",12090,2012-09-27
749,2012-01-01,2012-06-30,9198,"meeting with Office of the Mayor to present interactive digital screen & application",714,2012-03-29,"travel and meals for self","Nicolas Clochard-Bossuet",12090,2012-09-27
750,2012-01-01,2012-06-30,9198,"meeting with Office of the Mayor to present interactive digital screen & application",967,2012-06-20,"travel and meals for self","Nicolas Clochard-Bossuet",12090,2012-09-27
751,2012-01-01,2012-06-30,9198,"meeting with Office of the Mayor to present interactive digital screen & application",456,2012-02-29,"travel and meals for self","Nicolas Clochard-Bossuet",12090,2012-09-27
752,2012-01-01,2012-06-30,9198,"meeting with Office of the Mayor to present interactive digital screen & application",1049,2012-05-03,"travel and meals for self","Nicolas Clochard-Bossuet",12090,2012-09-27
753,2012-01-01,2012-06-30,9200,insurance,340,2012-04-03,hotel,"W Hotel  172 W. Adams, Chicago, IL  60603  hotel",12597,2012-09-27
754,2012-01-01,2012-06-30,9200,insurance,495,2012-04-02,airfare,"Ultimate Air Shuttle Cibncinnatim, OH Air Charter Service",12597,2012-09-27
755,2012-01-01,2012-06-30,9200,insurance,495,2012-04-20,Airfare,"Ultimate Air Shuttle Cibncinnatim, OH  Air Charter Service",12597,2012-09-27
756,2012-01-01,2012-06-30,9200,insurance,495,2012-01-12,airfare,"Ultimate Air Shuttle Cibncinnatim, OH Air Charter Service",12597,2012-09-27
757,2012-01-01,2012-06-30,9200,insurance,313,2012-06-01,hotel,"Tremont Hotel  100 E Chestnut St., Chicago IL  Hotel",12597,2012-09-27
758,2012-01-01,2012-06-30,9200,insurance,495,2012-02-10,airfare,"Ultimate Air Shuttle Cibncinnatim, OH Air Charter Service",12597,2012-09-27
759,2012-01-01,2012-06-30,9200,insurance,497,2012-06-26,airfare,"Delta Airlines  Atlanta, GA  Airline",12597,2012-09-27
760,2012-01-01,2012-06-30,9200,insurance,521,2012-06-28,hotel,"Hotel Allegro  171 W. Randolph, Chicago, IL   60603  hotel",12597,2012-09-27
761,2012-01-01,2012-06-30,9200,insurance,495,2012-01-27,airfare,"Ultimate Air Shuttle Cibncinnatim, OH Air Charter Service",12597,2012-09-27
762,2012-01-01,2012-06-30,9200,insurance,295,2012-06-01,Airfare,"Ultimate Air Shuttle Cibncinnatim, OH  Air Charter Service",12597,2012-09-27
763,2012-01-01,2012-06-30,9241,Administrative,566,2012-05-07,airfare,"City of Chicago",12435,2012-09-27
764,2012-01-01,2012-06-30,9241,Administrative,566,2012-05-07,Airfare,"City of Chicago",12436,2012-09-27
765,2012-01-01,2012-06-30,9254,"General relationship management meeting with specific focus on public finance and gaming opportunities with the City of Chicago",705,2012-02-17,"travel expenses","United Airlines",12826,2012-09-27
766,2012-01-01,2012-06-30,9254,"General relationship management meeting with specific focus on public finance and gaming opportunities with the City of Chicago",324,2012-02-17,"travel expenses","JW Marriott Chicago",12826,2012-09-27
767,2012-01-01,2012-06-30,9266,"meeting with Office of the Mayor to present interactive digital screen & application",1346,2012-03-29,"travel and meals for self","Bernard Parisot",12298,2012-09-27
768,2012-01-01,2012-06-30,9266,"meeting with Office of the Mayor to present interactive digital screen & application",1432,2012-01-31,"travel and meals for self","Bernard Parisot",12298,2012-09-27
769,2012-01-01,2012-06-30,9266,"meeting with Office of the Mayor to present interactive digital screen & application",1630,2012-05-03,"travel and meals for self","Bernard Parisot",12298,2012-09-27
770,2012-01-01,2012-06-30,9266,"meeting with Office of the Mayor to present interactive digital screen & application",695,2012-02-29,"travel and meals for self","Bernard Parisot",12298,2012-09-27
771,2012-01-01,2012-06-30,9287,Administrative,264,2012-02-24,"Travel related expenses to discuss business","American Airlines",12985,2012-09-27
772,2012-01-01,2012-06-30,9290,"appointment of receiver",350,2012-01-27,"lobbyist registration fee","Collateral Trustee, Inc 1033 W Van Buren Chicago, IL  60607  Receivership Services",12244,2012-09-27
773,2012-01-01,2012-06-30,9292,"muni finance",730,2012-06-10,hotel,"Wyndham Blake",12596,2012-09-27
774,2012-01-01,2012-06-30,9292,"chic inv conf",1064,2012-04-26,air,Delta,12596,2012-09-27
775,2012-01-01,2012-06-30,9292,"muni finance",852,2012-05-22,air,Delta,12596,2012-09-27
776,2012-01-01,2012-06-30,9292,"muni finance",775,2012-06-10,air,Delta,12596,2012-09-27
777,2012-01-01,2012-06-30,9292,"muni finance",416,2012-05-22,hotel,"Wyndham Blake",12596,2012-09-27
781,2012-01-01,2012-06-30,9323,n/a,355,2012-02-02,"Search of Property Boundaries","Chicago Title and Deed Inc  910 W Van Buren St, Ste. 140  Chicago, IL  60607",12181,2012-09-28
782,2012-07-01,2012-09-30,9200,"Insurance Contract",996,2012-08-13,Airfare,"Delta Airlines Atlanta, GA Airline",12597,2012-09-28
801,2012-07-01,2012-09-30,9083,"discussions with mayor's staff and CPS",693,2012-07-09,"personal lobbyist travel","airline, hotel, taxi",12237,2012-10-01
802,2012-07-01,2012-09-30,9083,"general travel expenses",740,2012-07-31,"personal lodging and travel","airlines, taxi, hotel",12234,2012-10-01
803,2012-07-01,2012-09-30,9083,"general travel expenses",970,2012-08-02,"personal lodging and travel","airlines, taxi, hotel",12234,2012-10-01
821,2012-01-01,2012-06-30,9404,n/a,707,2012-04-03,travel,"airlines, taxicab fares, various",12234,2012-10-04
822,2012-01-01,2012-06-30,9404,n/a,350,2012-02-02,"lobyist registration fee","Board of Ethics",12234,2012-10-04
823,2012-07-01,2012-09-30,9404,"general travel expenses",970,2012-08-02,"personal lodging and travel","airlines, taxi, hotel",12234,2012-10-04
824,2012-07-01,2012-09-30,9404,"general travel expenses",740,2012-07-31,"personal lodging and travel","airlines, taxi, hotel",12234,2012-10-04
825,2012-01-01,2012-06-30,9404,n/a,977,2012-01-02,travel,"Airlines and taxicab fares, various",12237,2012-10-04
826,2012-01-01,2012-06-30,9404,n/a,394,2012-02-02,"lobbyist registration and compliance charges","Board of Ethics",12237,2012-10-04
827,2012-07-01,2012-09-30,9404,"discussions with mayor's staff and CPS",693,2012-07-09,"personal lobbyist travel","airline, hotel, taxi",12237,2012-10-04
828,2012-01-01,2012-06-30,9404,n/a,607,2012-02-02,travel,"airlines and taxicab fares, various",12237,2012-10-04
829,2012-01-01,2012-06-30,9404,n/a,1330,2012-06-02,travel,"airlines and taxicab fares, various",12237,2012-10-04
830,2012-01-01,2012-06-30,9403,"filing fee",275,2012-05-01,"filing fee","City of Chicago",13018,2012-10-05
831,2012-01-01,2012-06-30,9403,"filing fee",525,2012-05-01,"filing fee","City of Chicago",13018,2012-10-05
832,2012-01-01,2012-06-30,9403,"Filing fee",275,2012-06-18,"filing fee","City of Chicago",14502,2012-10-05
833,2012-01-01,2012-06-30,9403,"Filing fee",525,2012-06-14,"filing fee","City of Chicago",14505,2012-10-05
834,2012-01-01,2012-06-30,9403,"Filing fee",1025,2012-06-20,"Filing Fee","City of Chicago",14506,2012-10-05
835,2012-01-01,2012-06-30,9403,"Filing fee",525,2012-06-05,"Filing Fee","City of Chicago",14229,2012-10-05
836,2012-01-01,2012-06-30,9403,"Filing fee",275,2012-04-16,"Filing Fee","City of Chicago",14233,2012-10-05
837,2012-01-01,2012-06-30,9403,"Filing fee",1025,2012-03-02,"Filing Fee","City of Chicago",13031,2012-10-05
839,2012-01-01,2012-06-30,9403,"Filing fee",1025,2012-03-14,"Filing Fee","City of Chicago",13020,2012-10-05
840,2012-01-01,2012-06-30,9403,"filing fee",1025,2012-03-14,"filing fee","City of Chicago",13020,2012-10-05
841,2012-01-01,2012-06-30,9403,"filing fee",1025,2012-03-14,"Filing fee","City of Chicago",13020,2012-10-05
842,2012-01-01,2012-06-30,9403,"filing fee",1025,2012-03-14,"Filing fee","City of Chicago",13020,2012-10-05
843,2012-01-01,2012-06-30,9403,"Filing fee",525,2012-01-24,"Filing Fee","City of Chicago",13028,2012-10-05
844,2012-01-01,2012-06-30,9403,"Filing fee",525,2012-06-18,"Filing Fee","City of Chicago",14758,2012-10-05
845,2012-01-01,2012-06-30,9403,"Filing fee",275,2012-02-09,"Filing Fee","City of Chicago",13029,2012-10-05
846,2012-01-01,2012-06-30,9403,"filing fee",275,2012-06-19,"filing fee","City of Chicago",13029,2012-10-05
847,2012-01-01,2012-06-30,9403,"Filing fee",525,2012-07-09,"Filing Fee","City of Chicago",14621,2012-10-05
848,2012-01-01,2012-06-30,9403,"Filing fee",1025,2012-04-05,"Filing Fee","City of Chicago",13035,2012-10-05
849,2012-01-01,2012-06-30,9403,"Filing fee",275,2012-06-14,"Filing Fee","City of Chicago",14508,2012-10-05
850,2012-01-01,2012-06-30,9403,"Filing fee",1025,2012-04-20,"Filing Fee","City of Chicago",13036,2012-10-05
851,2012-01-01,2012-06-30,9403,"Filing fee",275,2012-05-10,"Filing Fee","City of Chicago",14228,2012-10-05
852,2012-01-01,2012-06-30,9403,"Filing fee",1025,2012-06-20,"Filing Fee","City of Chicago",14503,2012-10-05
853,2012-01-01,2012-06-30,9403,"filing fee",1025,2012-06-20,"filing fee","City of Chicago",14503,2012-10-05
854,2012-01-01,2012-06-30,9403,"Filing fee",525,2012-01-08,"Filing Fee","City of Chicago",13027,2012-10-05
855,2012-01-01,2012-06-30,9403,"Filing fee",275,2012-02-28,"Filing Fee","City of Chicago",13030,2012-10-05
856,2012-01-01,2012-06-30,9403,"filing fee",525,2012-02-28,"filing fee","City of Chicago",13030,2012-10-05
857,2012-01-01,2012-06-30,9403,"Filing fee",525,2012-02-28,"Filing Fee","City of Chicago",13032,2012-10-05
858,2012-01-01,2012-06-30,9403,"Filing fee",525,2012-05-15,"Filing Fee","City of Chicago",14009,2012-10-05
859,2012-01-01,2012-06-30,9403,"Filing fee",525,2012-06-07,"Filing Fee","City of Chicago",14232,2012-10-05
860,2012-01-01,2012-06-30,9403,"Filing fee",275,2012-06-14,"Filing Fee","City of Chicago",14504,2012-10-05
861,2012-01-01,2012-06-30,9403,"Filing fee",525,2012-05-31,"Filing Fee","City of Chicago",14230,2012-10-05
862,2012-01-01,2012-06-30,9403,"Filing fee",275,2012-05-10,"Filing Fee","City of Chicago",14227,2012-10-05
863,2012-01-01,2012-06-30,9403,"Filing fee",525,2012-05-14,"Filing Fee","City of Chicago",14507,2012-10-05
864,2012-01-01,2012-06-30,9403,"Filing fee",1025,2012-03-20,"Filing Fee","City of Chicago",13037,2012-10-05
865,2012-01-01,2012-06-30,9403,"Filing fee",1025,2012-06-20,"Filing Fee","City of Chicago",15241,2012-10-05
881,2012-07-01,2012-09-30,9183,"Municipal finance",451,2012-07-09,Airfare,"United Air lines",11721,2012-10-11
882,2012-07-01,2012-09-30,9183,"Municipal finance",527,2012-07-27,Airfare,"Delta Air lines",11721,2012-10-11
883,2012-07-01,2012-09-30,9183,"Municipal finance",334,2012-09-12,Airfare,"Delta Air lines",11721,2012-10-11
901,2012-01-01,2012-06-30,9589,"General relationship management meeting with specific focus on public finance and gaming opportunities with the City of Chicago",296,2012-02-17,"employee travel expenses","Hotel Palomar Chicago- 505 N State St., Chicago, IL  60654  Hotel",12039,2012-10-15
902,2012-01-01,2012-06-30,9590,"General relationship management meeting with specific focus on public finance and gaming opportunities with the City of Chicago",705,2012-02-17,"travel expenses","United Airlines",12826,2012-10-15
903,2012-01-01,2012-06-30,9590,"General relationship management meeting with specific focus on public finance and gaming opportunities with the City of Chicago",324,2012-02-17,"travel expenses","JW Marriott Chicago",12826,2012-10-15
904,2012-01-01,2012-06-30,9591,n/a,395,2012-01-01,"Lobby Registration and Delivery Reimbursement",Alcatel-Lucent,15721,2012-10-15
